index,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream,upload_date,dias_na_plataforma,spotify_upload
2057,Bomba Estéreo,https://open.spotify.com/artist/5n9bMYfz9qss2VOW89EVs2,Me Duele,Me Duele,single,spotify:track:2jG2P21A1c45YU0Z1euaNB,0.59,0.877,9.0,-4.19,0.0391,0.364,0.357,0.0362,0.919,99.979,196733.0,5810228.0,2022-09-14 13:00:10,145,2022-09-14
2083,Charli XCX,https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,Hot In It,Hot In It,single,spotify:track:3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7.0,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817.0,117679131.0,2022-08-12 16:00:13,178,2022-06-30
2086,Charli XCX,https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,Beg For You (feat. Rina Sawayama),CRASH,album,spotify:track:11M8c9SHQYpd8DOrmcu25k,0.788,0.945,9.0,-5.091,0.0599,0.223,2.97e-06,0.115,0.466,128.036,168053.0,74669941.0,2022-02-11 17:00:11,360,2022-03-18
2087,Charli XCX,https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,Used To Know Me,CRASH,album,spotify:track:5dry5tz8yLcLuOJ3l6ZEQd,0.711,0.931,1.0,-4.042,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,145840.0,36865942.0,2022-04-15 19:00:11,297,2022-03-18
2088,Charli XCX,https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,Yuck,CRASH,album,spotify:track:5cYEuFqzITZlZzpoR1sHvu,0.765,0.675,1.0,-5.687,0.0402,0.0585,1.51e-06,0.0703,0.886,100.939,138800.0,22047761.0,2022-03-18 05:00:12,325,2022-03-18
2090,Charli XCX,https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,Welcome To My Island - George Daniel & Charli XCX Remix,Welcome To My Island (George Daniel & Charli XCX Remix),single,spotify:track:2nQeWDP8OA9vFqiCfghot2,0.699,0.702,0.0,-6.85,0.0653,0.0116,0.00233,0.175,0.524,134.391,202495.0,1389943.0,2023-01-19 10:03:29,18,2023-01-19
2098,Florence + The Machine,https://open.spotify.com/artist/1moxjboGR7GNWYIMWsRjgG,Free,Dance Fever,album,spotify:track:7H7SHw3YWXhb4zYqyoPNa1,0.465,0.696,10.0,-6.233,0.0363,0.00777,0.00196,0.142,0.0494,174.806,234858.0,33765602.0,2022-04-20 16:00:25,292,2022-05-13
2101,Florence + The Machine,https://open.spotify.com/artist/1moxjboGR7GNWYIMWsRjgG,My Love - Edit,My Love,single,spotify:track:0vQYe6g8bNbdUKnUnXdQQV,0.534,0.87,9.0,-4.428,0.075,0.00127,0.0,0.355,0.328,121.841,177511.0,24499754.0,2022-03-10 08:00:12,333,2022-03-10
2103,Florence + The Machine,https://open.spotify.com/artist/1moxjboGR7GNWYIMWsRjgG,Choreomania,Dance Fever,album,spotify:track:7xdHw4C522RbsxHL9KD9L6,0.64,0.674,0.0,-7.605,0.0612,0.0907,0.00184,0.16,0.275,156.96,213102.0,14807593.0,2022-05-13 07:00:14,269,2022-05-13
2104,Thaman S,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,"Ranjithame (From ""Varisu"")","Ranjithame (From ""Varisu"")",single,spotify:track:1LbBOhicFmu7ktJqIHCELt,0.545,0.98,9.0,-6.464,0.129,0.666,0.00709,0.0788,0.658,124.96,287081.0,42418951.0,2023-01-29 09:27:15,8,2022-11-05
2105,Thaman S,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,"Thee Thalapathy (From ""Varisu"")","Thee Thalapathy (From ""Varisu"")",single,spotify:track:6TK7jseRCrogw9IzQYkw2h,0.674,0.907,10.0,-5.078,0.122,0.567,0.0,0.259,0.828,130.011,258000.0,21843243.0,2023-01-29 09:27:15,8,2022-12-04
2106,Thaman S,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,Vaa Thalaivaa,Varisu,single,spotify:track:4H2ILdDNn6jkE7REM5skJC,0.617,0.923,6.0,-7.568,0.11,0.731,0.0483,0.115,0.752,139.083,270048.0,5360641.0,2022-12-27 11:00:07,41,2022-12-24
2108,Thaman S,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,Suguna Sundari,"Suguna Sundari (From ""Veera Simha Reddy"")",single,spotify:track:0voQOpEvwHshHgWehGtJxF,0.53,0.935,10.0,-7.802,0.0878,0.136,0.0354,0.0871,0.774,149.991,254095.0,3977451.0,2022-12-15 04:12:00,53,2022-12-15
2109,Thaman S,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,"Maa Bava Manobhavalu (From ""Veera Simha Reddy"")","Maa Bava Manobhavalu (From ""Veera Simha Reddy"")",single,spotify:track:2aJsalAXemhbfqK114nxAG,0.655,0.974,9.0,-4.994,0.194,0.606,0.149,0.0835,0.486,80.008,288875.0,2871607.0,2022-12-24 09:49:01,44,2022-12-24
2110,Thaman S,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,"Celebration Of Varisu (From ""Varisu"")","Celebration Of Varisu (From ""Varisu"")",single,spotify:track:3Feda69zjFHpUaJtJskq7N,0.679,0.918,8.0,-7.967,0.165,0.724,0.974,0.085,0.446,140.097,168153.0,1746243.0,2023-01-13 12:30:07,24,2023-01-13
2111,Thaman S,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,"Kalaavathi (From ""Sarkaru Vaari Paata"")","Kalaavathi (From ""Sarkaru Vaari Paata"") - Single",single,spotify:track:0RjQR5QfKREKE9wQki8spV,0.392,0.574,5.0,-5.744,0.0336,0.627,0.0,0.532,0.446,65.528,242322.0,38063341.0,2022-06-14 11:32:08,237,2022-02-14
2112,Thaman S,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,"Soul Of Varisu (From ""Varisu"")","Soul Of Varisu (From ""Varisu"")",single,spotify:track:5xqK2eth6i7xgH2Ov817H5,0.234,0.323,1.0,-9.856,0.0314,0.922,0.000287,0.106,0.166,79.222,127135.0,5154023.0,2023-01-29 09:27:15,8,2022-12-20
2119,Stromae,https://open.spotify.com/artist/5j4HeCoUlzhfWtjAfM1acR,L’enfer,Multitude,album,spotify:track:1CsuHmKOfCYxPoO4xjlAWV,0.4,0.547,2.0,-8.381,0.177,0.33,0.0,0.241,0.606,177.595,189720.0,93933721.0,2022-01-12 17:00:15,390,2022-03-03
2120,Stromae,https://open.spotify.com/artist/5j4HeCoUlzhfWtjAfM1acR,Fils de joie,Multitude,album,spotify:track:6w2jx3gzQAtoKP22czcANv,0.547,0.638,1.0,-7.789,0.25,0.46,4.15e-06,0.0775,0.882,62.526,195440.0,33731590.0,2022-03-07 19:00:11,336,2022-03-03
2121,Stromae,https://open.spotify.com/artist/5j4HeCoUlzhfWtjAfM1acR,La solassitude,Multitude,album,spotify:track:09IE6tsb0tL0VLGH4GxCOO,0.569,0.536,7.0,-9.654,0.42,0.653,0.0,0.177,0.629,107.277,182160.0,20074808.0,2022-11-22 17:00:33,76,2022-03-03
2144,Carly Rae Jepsen,https://open.spotify.com/artist/6sFIWsNpZYqfjUpaCgueju,Talking to Yourself,The Loneliest Time,album,spotify:track:7I7Dk8FOkZqhqZp9N2RKiP,0.743,0.811,7.0,-5.518,0.0467,0.0175,0.000449,0.0719,0.847,124.056,173200.0,11412873.0,2022-09-16 04:00:09,143,2022-10-21
2146,Carly Rae Jepsen,https://open.spotify.com/artist/6sFIWsNpZYqfjUpaCgueju,The Loneliest Time (feat. Rufus Wainwright),The Loneliest Time,album,spotify:track:6c6vULMrRuN4NECs2iB1xe,0.707,0.562,2.0,-6.202,0.0567,0.105,0.0,0.0999,0.525,122.993,274507.0,18620453.0,2022-10-11 16:00:14,118,2022-10-21
2147,Carly Rae Jepsen,https://open.spotify.com/artist/6sFIWsNpZYqfjUpaCgueju,Surrender My Heart,The Loneliest Time,album,spotify:track:0Fx3fYbcYx3iDNrduNMlde,0.647,0.726,6.0,-5.753,0.0408,0.085,0.0,0.108,0.175,107.941,168653.0,6819255.0,2022-12-15 05:00:06,53,2022-10-21
2148,Carly Rae Jepsen,https://open.spotify.com/artist/6sFIWsNpZYqfjUpaCgueju,Beach House,The Loneliest Time,album,spotify:track:3v61sG0y5M1LnSsFN4IimM,0.843,0.735,6.0,-5.88,0.0598,0.0538,0.0,0.0877,0.806,117.97,149547.0,11307745.0,2022-08-12 16:00:10,178,2022-10-21
2150,Carly Rae Jepsen,https://open.spotify.com/artist/6sFIWsNpZYqfjUpaCgueju,Sideways,The Loneliest Time,album,spotify:track:1oarZ29ZGSZwJa8o30lV46,0.689,0.61,4.0,-7.494,0.0609,0.0398,1.87e-06,0.0649,0.787,171.995,136093.0,3599253.0,2022-10-21 04:00:18,108,2022-10-21
2151,Tazzy,https://open.spotify.com/artist/1LbQ66B9mZIHGhjRu9fvKo,chicago - sped up + reverb,chicago - sped up + reverb,single,spotify:track:7I5V1Xz46c1IEXLfmJjGTc,0.411,0.614,10.0,-8.881,0.056,0.383,0.0,0.156,0.684,104.037,206852.0,4136034.0,2022-08-01 11:00:56,189,2022-07-31
2152,Tazzy,https://open.spotify.com/artist/1LbQ66B9mZIHGhjRu9fvKo,another love - slowed + reverb,another love - slowed + reverb,single,spotify:track:0sqAQmER29y4vgknPOEj1E,0.359,0.351,1.0,-16.575,0.0294,0.35,0.00021,0.107,0.125,104.586,288313.0,10475589.0,2022-04-29 16:00:51,283,2022-11-08
2153,Tazzy,https://open.spotify.com/artist/1LbQ66B9mZIHGhjRu9fvKo,Under The Influence - Nightcore,Under The Influence - Nightcore,single,spotify:track:3BIdGR6Qev3ziJmiU5ymlq,0.684,0.547,0.0,-7.965,0.038,0.235,1.75e-06,0.108,0.405,140.537,151916.0,7949055.0,2022-08-17 14:45:01,173,2022-07-31
2154,Tazzy,https://open.spotify.com/artist/1LbQ66B9mZIHGhjRu9fvKo,superman- sped up + reverb,superman- sped up + reverb,single,spotify:track:1O1jOYKLkMzyBN7gVGkRA5,0.668,0.576,11.0,-8.063,0.0394,0.126,0.0,0.122,0.33,149.448,339214.0,3015197.0,2022-07-25 13:07:09,196,2022-07-22
2155,Tazzy,https://open.spotify.com/artist/1LbQ66B9mZIHGhjRu9fvKo,dream on - sped up + reverb,dream on - sped up + reverb,single,spotify:track:10yaeq5wR0sUbEx8pyZh06,0.227,0.568,3.0,-10.448,0.0354,0.0425,0.0,0.293,0.0442,184.961,231485.0,1240380.0,2022-11-03 12:23:31,95,2008-05-01
2158,Mustard,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,My Friends (feat. Lil Durk),My Friends (feat. Lil Durk),single,spotify:track:0wTTf3msjDJ8NcZGTmQJQV,0.633,0.478,8.0,-8.039,0.044,0.0558,0.0,0.202,0.441,169.961,158168.0,17875515.0,2022-10-21 16:00:23,108,2022-10-05
2161,Mustard,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,MAGIC,RAMONA PARK BROKE MY HEART,album,spotify:track:7jN5Abri3a1crehbnlWa1F,0.743,0.601,4.0,-6.684,0.181,0.272,9.65e-05,0.496,0.284,89.97,226006.0,22292573.0,2022-03-07 16:00:03,336,2022-04-08
2164,Amit Trivedi,https://open.spotify.com/artist/7HCqGPJcQTyGJ2yqntbuyr,"Ghodey Pe Sawaar (From ""Qala"")","Ghodey Pe Sawaar (From ""Qala"")",single,spotify:track:1a8w8nlIyIhE2W1HIayKnl,0.777,0.481,3.0,-6.127,0.0274,0.794,4.23e-05,0.265,0.814,102.003,193832.0,17676748.0,2022-11-30 14:50:42,68,2022-11-16
2165,Amit Trivedi,https://open.spotify.com/artist/7HCqGPJcQTyGJ2yqntbuyr,Shauq,Qala (Music From The Netflix Film),single,spotify:track:2I0MIQhICYnKHvaxUHYH49,0.411,0.244,7.0,-11.364,0.0349,0.868,2.54e-05,0.128,0.248,139.935,256285.0,9932549.0,2022-11-24 12:30:24,74,2022-11-23
2168,Amit Trivedi,https://open.spotify.com/artist/7HCqGPJcQTyGJ2yqntbuyr,Phero Na Najariya,Qala (Music From The Netflix Film),single,spotify:track:6bngLYnL3AbtpXd7uPAMMd,0.641,0.369,2.0,-7.514,0.0319,0.881,5.68e-06,0.109,0.387,115.968,239483.0,2796391.0,2023-01-27 08:00:00,10,2022-11-23
2171,Amit Trivedi,https://open.spotify.com/artist/7HCqGPJcQTyGJ2yqntbuyr,Nirbhau Nirvair,Qala (Music From The Netflix Film),single,spotify:track:57efukexqcKkzBc1X9eQUu,0.552,0.599,8.0,-8.532,0.0506,0.54,0.00192,0.084,0.439,80.181,307875.0,1946914.0,2022-11-25 10:30:14,73,2022-11-23
2174,Elevation Worship,https://open.spotify.com/artist/3YCKuqpv9nCsIhJ2v8SMix,Same God (feat. Jonsal Barrientes),LION,album,spotify:track:7nrhv8ZemanddTfXk28rdy,0.41,0.462,1.0,-10.061,0.0315,0.203,0.0,0.372,0.0917,144.398,481803.0,20007341.0,2022-01-21 17:00:11,381,2022-03-04
2177,Elevation Worship,https://open.spotify.com/artist/3YCKuqpv9nCsIhJ2v8SMix,LION (feat. Chris Brown & Brandon Lake),LION,album,spotify:track:0wokdbjRBEVknN1c6FBf9S,0.436,0.547,2.0,-8.527,0.034,0.0465,0.0,0.685,0.0613,134.035,354305.0,18835632.0,2022-03-04 17:00:09,339,2022-03-04
2183,Kontra K,https://open.spotify.com/artist/4lDiJcOJ2GLCK6p9q5BgfK,Spät nach Haus,Spät nach Haus,single,spotify:track:7lkYdyKCN44Lc5saKwIGhP,0.849,0.449,1.0,-8.39,0.291,0.341,0.0,0.106,0.602,84.463,150899.0,8107411.0,2023-01-05 23:00:10,32,2023-01-06
2184,Kontra K,https://open.spotify.com/artist/4lDiJcOJ2GLCK6p9q5BgfK,Follow,Für den Himmel durch die Hölle,album,spotify:track:1DTVCRW8QPPteXXhBlohM2,0.719,0.628,8.0,-6.269,0.211,0.0733,2.41e-06,0.119,0.472,139.957,145013.0,47603924.0,2022-07-07 22:00:11,214,2022-08-25
2185,Kontra K,https://open.spotify.com/artist/4lDiJcOJ2GLCK6p9q5BgfK,Nur für Dich,Für den Himmel durch die Hölle,album,spotify:track:7y2CanQNBGTd7EVJy80hLC,0.67,0.498,6.0,-8.236,0.332,0.722,0.0,0.116,0.355,81.914,192507.0,22390158.0,2022-09-02 16:00:11,157,2022-08-25
2187,Kontra K,https://open.spotify.com/artist/4lDiJcOJ2GLCK6p9q5BgfK,Kampfgeist V,Für den Himmel durch die Hölle,album,spotify:track:0JNsMT5sp3l7KLWQ99DHee,0.831,0.684,1.0,-4.607,0.333,0.0916,0.0,0.0845,0.616,153.963,188280.0,7520519.0,2022-08-25 22:00:11,165,2022-08-25
2191,Kontra K,https://open.spotify.com/artist/4lDiJcOJ2GLCK6p9q5BgfK,Wieder 2015,Für den Himmel durch die Hölle,album,spotify:track:0WrxQK6i9SeaTqK9xCp1kQ,0.715,0.826,0.0,-4.458,0.144,0.0569,0.0,0.112,0.373,134.12,185387.0,11689214.0,2022-06-02 22:00:12,249,2022-08-25
2192,Kontra K,https://open.spotify.com/artist/4lDiJcOJ2GLCK6p9q5BgfK,Adam & Eva,Für den Himmel durch die Hölle,album,spotify:track:13n23aJ1odDKZyTnEGykzq,0.763,0.817,7.0,-5.522,0.245,0.136,0.0,0.131,0.347,89.979,169280.0,8812449.0,2022-08-04 22:00:12,186,2022-08-25
2206,Alan Gomez,https://open.spotify.com/artist/6oMRQ5H3A2XA5I3RG3leni,Butakera,Butakera,single,spotify:track:60DHrnRAhNJMy4WeEf23NH,0.871,0.563,1.0,-6.422,0.0618,0.56,0.0,0.0665,0.457,88.96,143402.0,57207647.0,2022-07-30 00:30:09,191,2022-07-28
2207,Alan Gomez,https://open.spotify.com/artist/6oMRQ5H3A2XA5I3RG3leni,LA JOAQUI | Mission 08,LA JOAQUI | Mission 08,single,spotify:track:3ZkUgtNi45G8qdmya5UTgV,0.81,0.393,4.0,-9.029,0.275,0.495,6.43e-05,0.0618,0.508,90.006,149500.0,33315896.0,2022-06-01 22:00:15,250,2022-06-01
2208,Alan Gomez,https://open.spotify.com/artist/6oMRQ5H3A2XA5I3RG3leni,CALLEJERO FINO | Mission 10,CALLEJERO FINO | Mission 10,single,spotify:track:12BLBKATlbWXPhuSNL8eAr,0.88,0.531,6.0,-7.738,0.147,0.584,2.03e-06,0.114,0.522,92.957,168995.0,44548826.0,2022-09-01 22:00:11,158,2022-09-01
2209,Alan Gomez,https://open.spotify.com/artist/6oMRQ5H3A2XA5I3RG3leni,PEPPER | Mission 11,PEPPER | Mission 11,single,spotify:track:3RHh5CYBVN1XP0MS3cg1Bz,0.793,0.497,10.0,-6.684,0.231,0.343,1.66e-06,0.154,0.824,172.143,138000.0,4736411.0,2022-09-21 22:00:16,138,2022-09-21
2212,Alan Gomez,https://open.spotify.com/artist/6oMRQ5H3A2XA5I3RG3leni,ECKO | Mission 12,ECKO | Mission 12,single,spotify:track:2j4A60iShKIM8GZa6Y222s,0.837,0.817,1.0,-6.5,0.104,0.427,2.6e-05,0.104,0.93,91.134,157047.0,1160431.0,2022-11-16 22:00:10,82,2022-11-16
2215,Kizzy,https://open.spotify.com/artist/2NMYOlZHIEsSq7pp5jBjic,Cicatrizes,Vida Cara,album,spotify:track:5SoOozhQ7KZx55I6EzPwVo,0.388,0.453,6.0,-8.655,0.134,0.754,0.0,0.1,0.322,75.229,194595.0,1269183.0,2023-01-10 01:30:07,27,2023-01-09
2216,Kizzy,https://open.spotify.com/artist/2NMYOlZHIEsSq7pp5jBjic,Afrodisíaco,Vida Cara,album,spotify:track:4N5X9gkfB7PUV8iE1P7pon,0.604,0.629,2.0,-5.161,0.181,0.784,0.0,0.123,0.514,99.974,244500.0,920589.0,2023-01-09 23:45:09,28,2023-01-09
2217,Kizzy,https://open.spotify.com/artist/2NMYOlZHIEsSq7pp5jBjic,Sozinha,Vida Cara,album,spotify:track:7CLcDbKYUWyKzx9YXWrRlu,0.327,0.726,5.0,-4.796,0.0962,0.00759,0.0,0.115,0.204,90.741,186818.0,937637.0,2023-01-10 01:45:09,27,2023-01-09
2220,Kizzy,https://open.spotify.com/artist/2NMYOlZHIEsSq7pp5jBjic,Tiros e Balas,Vida Cara,album,spotify:track:5cCZUgj5Dq43KZg3LbnxOc,0.396,0.546,1.0,-7.531,0.0878,0.303,0.0,0.124,0.246,103.944,276571.0,545360.0,2023-01-10 02:30:07,27,2023-01-09
2221,Kizzy,https://open.spotify.com/artist/2NMYOlZHIEsSq7pp5jBjic,Talismã,Vida Cara,album,spotify:track:7xI2WlnOiYgUhLd62r0LyE,0.513,0.576,1.0,-6.14,0.0495,0.0888,0.0,0.0974,0.139,120.122,180000.0,519872.0,2023-01-10 02:15:10,27,2023-01-09
2251,Hollywood Undead,https://open.spotify.com/artist/0CEFCo8288kQU7mJi25s6E,Swerve - Rockzilla Remix,Swerve (Rockzilla Remix),single,spotify:track:2nUicn7YuS1bo2DqgELtj0,0.585,0.912,10.0,-4.804,0.0889,0.00258,0.0,0.108,0.828,165.035,167832.0,1512674.0,2023-01-06 05:00:09,31,2023-01-06
2263,Maldy,https://open.spotify.com/artist/4IndUOBCZYZg61557iq2A9,GATÚBELA,GATÚBELA,single,spotify:track:1ga4PztXOIw1yBbdUt2X8v,0.627,0.858,11.0,-2.824,0.386,0.263,0.0,0.21,0.342,92.523,209160.0,207298787.0,2022-08-26 00:00:14,164,2022-08-26
2267,Maldy,https://open.spotify.com/artist/4IndUOBCZYZg61557iq2A9,Se Le Ve,ENR,album,spotify:track:1ntqvhJlheHh2uFEcK9fqY,0.752,0.803,1.0,-4.277,0.0747,0.212,9.86e-06,0.345,0.679,89.996,184520.0,743859.0,2022-06-10 00:00:00,242,2022-06-09
2270,Siddhartha,https://open.spotify.com/artist/2aqFBHOpM9uIgBpUsdq09x,00:00,00:00,album,spotify:track:7l4cSfrED7RrtT0t5CSOzv,0.494,0.729,10.0,-5.098,0.0482,0.0597,0.0124,0.121,0.556,159.125,215252.0,54468664.0,2022-01-26 06:00:10,376,2022-03-31
2293,Last Child,https://open.spotify.com/artist/1v1khTmozNfxB2ET1Ep288,Saat Saat Itu,Saat Saat Itu,single,spotify:track:1Fi8jAQk4oVQKv2j7TPSz5,0.627,0.924,9.0,-4.436,0.108,0.00674,6.42e-05,0.235,0.851,110.033,186010.0,4252556.0,2022-06-30 08:00:14,221,2022-06-30
2296,Kimbra,https://open.spotify.com/artist/6hk7Yq1DU9QcCCrz9uc0Ti,foolish thinking,A Reckoning,album,spotify:track:2TVMfEi6tqg5cxrg18n21s,0.416,0.176,1.0,-14.857,0.0366,0.917,0.00957,0.104,0.307,124.814,353022.0,132937.0,2023-01-25 00:00:16,12,2023-01-27
2298,Kimbra,https://open.spotify.com/artist/6hk7Yq1DU9QcCCrz9uc0Ti,replay!,A Reckoning,album,spotify:track:4wJq9Vut5WktGLIo02IYA2,0.806,0.612,11.0,-9.805,0.0813,0.0305,0.00234,0.063,0.457,127.996,236424.0,307183.0,2022-11-17 23:59:01,81,2023-01-27
2300,Kimbra,https://open.spotify.com/artist/6hk7Yq1DU9QcCCrz9uc0Ti,save me,A Reckoning,album,spotify:track:426IelkBneH7c0V7kMa1Zr,0.361,0.243,5.0,-11.775,0.0357,0.65,5.26e-05,0.0945,0.0756,105.505,268643.0,364057.0,2022-10-21 00:00:06,108,2023-01-27
2301,Kimbra,https://open.spotify.com/artist/6hk7Yq1DU9QcCCrz9uc0Ti,gun,A Reckoning,album,spotify:track:2bhRhyDF9IqGaLzkmSkGLg,0.64,0.35,0.0,-9.303,0.0591,0.247,1.76e-05,0.0891,0.204,143.216,201773.0,33015.0,2023-01-26 11:52:54,11,2023-01-27
2303,Kimbra,https://open.spotify.com/artist/6hk7Yq1DU9QcCCrz9uc0Ti,new habit,A Reckoning,album,spotify:track:0MgCeAOIKqLKTul51wZWex,0.558,0.435,4.0,-10.185,0.162,0.171,1.87e-05,0.0789,0.398,150.991,207249.0,29241.0,2023-01-26 11:52:54,11,2023-01-27
2305,Gaab,https://open.spotify.com/artist/2iK1rsbYstkSVn57M4s8ut,Set do G15 - A Revoada Começou,Set do G15 - A Revoada Começou,single,spotify:track:7LdYiTZzlxsPKi8kvNXeBS,0.654,0.309,5.0,-13.401,0.0567,0.435,0.0474,0.104,0.109,86.698,542000.0,30554321.0,2022-04-20 21:00:14,292,2022-04-20
2306,Gaab,https://open.spotify.com/artist/2iK1rsbYstkSVn57M4s8ut,Tá Querendo,Tá Querendo,single,spotify:track:5SHXAn3kfXh5fwJFUtzqZX,0.767,0.423,7.0,-4.976,0.0626,0.635,1.83e-05,0.107,0.849,80.049,157125.0,5619980.0,2022-10-21 15:00:09,108,2022-10-21
2308,Gaab,https://open.spotify.com/artist/2iK1rsbYstkSVn57M4s8ut,De Love,De Love,single,spotify:track:5GNT8tXCqPop8K4t3hvVaH,0.616,0.723,0.0,-6.744,0.0335,0.231,0.0,0.188,0.449,95.071,187422.0,28138919.0,2022-11-18 10:00:08,80,2018-12-31
2310,Gaab,https://open.spotify.com/artist/2iK1rsbYstkSVn57M4s8ut,Toma Cuidado (feat. Mr. Dan) - Ao Vivo,Live Mixturadin,album,spotify:track:6ft3SONlfgxcwOMRoECNHd,0.647,0.681,11.0,-7.675,0.0588,0.598,0.0,0.149,0.759,160.067,180938.0,4225416.0,2022-08-26 15:00:19,164,2022-09-22
2319,K.Flay,https://open.spotify.com/artist/0pCNk4D3E2xtszsm6hMsWr,It's Been So Long,It's Been So Long,single,spotify:track:78wkUntddCbvNAzFE8DtCl,0.734,0.736,9.0,-6.944,0.0399,0.07,0.000798,0.16,0.708,111.994,192542.0,976610.0,2022-11-17 01:04:24,81,2022-11-16
2324,City Girls,https://open.spotify.com/artist/37hAfseJWi0G3Scife12Il,Good Love (feat. Usher),Good Love (feat. Usher),single,spotify:track:52JFc40b28XJDROR3c4uAr,0.557,0.843,7.0,-4.519,0.0875,0.00132,0.0,0.109,0.811,129.511,232787.0,11031595.0,2022-07-01 04:00:10,220,2022-07-01
2326,City Girls,https://open.spotify.com/artist/37hAfseJWi0G3Scife12Il,BILLS PAID (feat. Latto & City Girls),GOD DID,album,spotify:track:0JiLQRLOeWQdPC9rVpOqqo,0.74,0.687,1.0,-7.193,0.218,0.00828,0.0,0.352,0.63,105.034,208932.0,8930963.0,2022-08-26 04:00:02,164,2022-08-26
2339,Set It Off,https://open.spotify.com/artist/06bDwgCHeMAwhgI8il4Y5k,Why Do I (with Hatsune Miku),Why Do I (with Hatsune Miku),single,spotify:track:5FH2ZZZDxuaDV4IoVlmjzX,0.795,0.895,8.0,-3.426,0.108,0.0622,0.0,0.211,0.545,99.964,154283.0,7124987.0,2022-10-21 04:00:13,108,2022-10-21
2340,Set It Off,https://open.spotify.com/artist/06bDwgCHeMAwhgI8il4Y5k,Barbie & Ken,Barbie & Ken,single,spotify:track:7aVUykGDZCRyLRKCQrtrbx,0.686,0.691,8.0,-4.511,0.0558,0.00345,7.02e-06,0.0597,0.509,104.016,135000.0,6389412.0,2022-08-25 17:00:12,165,2022-08-25
2345,accelerate,https://open.spotify.com/artist/7IErGg6ZCfFyJJoKGUUBpv,sure thing (sped up),sure thing (sped up),single,spotify:track:6fBiLOkPcQ3iFUpmIv88fQ,0.661,0.511,9.0,-8.675,0.243,0.0435,0.0201,0.117,0.552,192.632,113054.0,23598990.0,2022-06-21 15:50:51,230,2008-06-19
2346,accelerate,https://open.spotify.com/artist/7IErGg6ZCfFyJJoKGUUBpv,stargirl interlude (sped up),stargirl interlude (sped up),single,spotify:track:5XVjPewIKpMswX313NKLfq,0.714,0.538,1.0,-11.664,0.166,0.58,0.0066,0.107,0.45,107.108,98665.0,6619451.0,2022-07-05 14:22:23,216,2022-07-05
2347,accelerate,https://open.spotify.com/artist/7IErGg6ZCfFyJJoKGUUBpv,woo x I was never there (sped up),woo x I was never there (sped up),single,spotify:track:2bJ1pahLdLXMCMr0XkL52G,0.363,0.707,0.0,-9.667,0.0562,0.252,0.00121,0.341,0.408,133.11,178390.0,7432335.0,2022-07-01 15:16:28,220,2022-07-01
2348,accelerate,https://open.spotify.com/artist/7IErGg6ZCfFyJJoKGUUBpv,goverment hooker (sped up) - tiktok version,goverment hooker (sped up) - tiktok version,single,spotify:track:449IjU2RUe560j60sZacfY,0.635,0.93,5.0,-4.899,0.147,0.000975,0.867,0.592,0.65,147.095,179417.0,5259726.0,2022-07-04 15:05:13,217,2022-07-01
2349,accelerate,https://open.spotify.com/artist/7IErGg6ZCfFyJJoKGUUBpv,tv (sped up),tv (sped up),single,spotify:track:4qCvs81i59yoG33Tl2pxHo,0.627,0.162,7.0,-13.792,0.0351,0.94,0.000211,0.115,0.166,82.97,241875.0,948638.0,2022-10-14 12:39:19,115,2022-10-14
2350,accelerate,https://open.spotify.com/artist/7IErGg6ZCfFyJJoKGUUBpv,weak (sped up),weak (sped up),single,spotify:track:0kPNbp2O8sUR3aem0qdoz0,0.535,0.481,0.0,-7.491,0.0596,0.731,0.0,0.145,0.539,80.87,135000.0,1127868.0,2022-10-14 13:41:30,115,2022-10-13
2351,accelerate,https://open.spotify.com/artist/7IErGg6ZCfFyJJoKGUUBpv,he's mine (sped up) - you may of had him once,he's mine (sped up) - you may of had him once,single,spotify:track:3NrsijV58BCIssrtZWLlDS,0.536,0.803,8.0,-4.655,0.0643,0.316,0.146,0.252,0.417,81.871,208051.0,3003881.0,2022-06-30 14:52:18,221,2022-07-18
