index,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream,upload_date,dias_na_plataforma,spotify_upload
5646,Marshmello,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,Bye Bye,Bye Bye,single,spotify:track:6XO8RlYuJCiI0v3IA48FeJ,0.645,0.525,3.0,-5.399,0.0355,0.0574,0.0,0.505,0.238,83.018,108499.0,58648940.0,2022-10-14 04:00:24,115,2022-10-14
5649,BLACKPINK,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF,Shut Down,BORN PINK,album,spotify:track:7gRFDGEzF9UkBV233yv2dc,0.818,0.69,0.0,-5.119,0.0454,0.00327,0.0,0.186,0.688,110.071,175889.0,295510074.0,2022-09-16 04:00:12,143,2022-09-15
5650,BLACKPINK,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF,Pink Venom,BORN PINK,album,spotify:track:5zwwW9Oq7ubSxoCGyW1nbY,0.693,0.734,4.0,-6.189,0.202,0.0145,0.0,0.217,0.708,180.06,186964.0,386806735.0,2022-08-19 04:00:13,171,2022-09-15
5658,Morat,https://open.spotify.com/artist/5C4PDR4LnhZTbVnKWXuDKD,Debí Suponerlo,SI AYER FUERA HOY,album,spotify:track:2pIIRKRwWSi1Sb29VYLOOa,0.667,0.571,0.0,-6.675,0.0245,0.434,0.0,0.188,0.651,95.022,144632.0,34603495.0,2023-01-20 00:00:05,17,2022-11-04
5661,Morat,https://open.spotify.com/artist/5C4PDR4LnhZTbVnKWXuDKD,Segundos Platos,SI AYER FUERA HOY,album,spotify:track:1pHZf30WYm6CQukt7TvNPM,0.555,0.744,7.0,-5.278,0.0411,0.0489,0.0,0.0924,0.664,90.055,184667.0,27030559.0,2022-11-28 21:00:16,70,2022-11-04
5662,Morat,https://open.spotify.com/artist/5C4PDR4LnhZTbVnKWXuDKD,Salir Con Vida,SI AYER FUERA HOY,album,spotify:track:0cubEBmB9wjsdBwXNFmzFy,0.612,0.697,0.0,-5.476,0.0387,0.261,0.0,0.347,0.633,91.976,176087.0,53702837.0,2022-10-28 00:00:08,101,2022-11-04
5663,Morat,https://open.spotify.com/artist/5C4PDR4LnhZTbVnKWXuDKD,506,SI AYER FUERA HOY,album,spotify:track:4Q1oBLFPK9R4eUHkNlihlF,0.543,0.876,0.0,-4.889,0.0494,0.00811,0.0,0.338,0.637,142.995,180552.0,57873543.0,2022-09-02 00:00:08,157,2022-11-04
5666,Morat,https://open.spotify.com/artist/5C4PDR4LnhZTbVnKWXuDKD,París,SI AYER FUERA HOY,album,spotify:track:5Yh0xm8WeoxgPneHEJSgXl,0.582,0.804,11.0,-4.155,0.0389,0.0493,0.0,0.0624,0.732,138.014,182188.0,106927958.0,2022-05-20 00:00:11,262,2022-11-04
5667,Eladio Carrion,https://open.spotify.com/artist/5XJDexmWFLWOkjOEjOVX3e,Mbappe,SEN2 KBRN VOL. 2,album,spotify:track:2lmWwBLVJ2P0HX491zkYws,0.712,0.684,7.0,-4.887,0.0512,0.548,0.0,0.168,0.513,130.038,147692.0,41758224.0,2022-11-18 04:00:06,80,2022-11-18
5670,Eladio Carrion,https://open.spotify.com/artist/5XJDexmWFLWOkjOEjOVX3e,Me Gustas Natural,Sauce Boyz 2,album,spotify:track:1Sym1HsTqsa2pYKhYL1j15,0.721,0.426,0.0,-7.473,0.11,0.859,0.000216,0.111,0.451,127.083,170079.0,115035998.0,2022-02-02 16:00:12,369,2021-12-02
5672,Eladio Carrion,https://open.spotify.com/artist/5XJDexmWFLWOkjOEjOVX3e,Sin Frenos,Sauce Boyz 2,album,spotify:track:1b62AO1IzcVr5SOgoguc9o,0.657,0.702,9.0,-7.667,0.0482,0.0723,0.0,0.188,0.75,145.022,211394.0,78225518.0,2022-05-02 22:00:05,280,2021-12-02
5674,Eladio Carrion,https://open.spotify.com/artist/5XJDexmWFLWOkjOEjOVX3e,Hugo,SEN2 KBRN VOL. 2,album,spotify:track:3oCSBlJniNwxVQfq1R2ROt,0.563,0.628,9.0,-5.723,0.23,0.747,6.52e-06,0.289,0.477,124.796,178560.0,15756651.0,2022-11-18 03:59:58,80,2022-11-18
5675,Eladio Carrion,https://open.spotify.com/artist/5XJDexmWFLWOkjOEjOVX3e,Si la Calle Llama,SEN2 KBRN VOL. 2,album,spotify:track:32nYQxfwMslxlbhgm48B3o,0.705,0.574,10.0,-6.83,0.0953,0.645,0.0,0.113,0.447,114.967,171153.0,13521483.0,2022-11-23 22:00:19,75,2022-11-18
5681,A Boogie Wit da Hoodie,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,Water (Drowning Pt. 2) [feat. Kodak Black],Me vs. Myself,album,spotify:track:6yDPFrHZLQbQa9Itd2J4Gp,0.855,0.603,0.0,-5.488,0.284,0.0392,0.0,0.105,0.494,129.976,206769.0,18785949.0,2022-12-06 17:00:19,62,2022-12-09
5683,Rels B,https://open.spotify.com/artist/2IMZYfNi21MGqxopj9fWx8,cómo dormiste?,cómo dormiste?,single,spotify:track:3fjN3y5x4hN53rykAN2LHQ,0.627,0.429,1.0,-8.255,0.234,0.238,0.0,0.122,0.565,126.426,112572.0,217118186.0,2022-08-04 22:00:17,186,2022-08-04
5684,Rels B,https://open.spotify.com/artist/2IMZYfNi21MGqxopj9fWx8,pa quererte,pa quererte,single,spotify:track:0FDTPGlLjF8SGWSsHyzNBe,0.937,0.63,2.0,-6.063,0.0502,0.61,3.88e-06,0.0734,0.943,132.033,167273.0,47275859.0,2022-11-03 22:59:17,95,2022-11-04
5686,Rels B,https://open.spotify.com/artist/2IMZYfNi21MGqxopj9fWx8,Me Gustas Natural,Sauce Boyz 2,album,spotify:track:1Sym1HsTqsa2pYKhYL1j15,0.721,0.426,0.0,-7.473,0.11,0.859,0.000216,0.111,0.451,127.083,170079.0,115035998.0,2022-02-02 16:00:12,369,2021-12-02
5690,Rels B,https://open.spotify.com/artist/2IMZYfNi21MGqxopj9fWx8,Mi Luz (ft. Rels B),NASTU,album,spotify:track:0TkIQ2I48rz4kpk1XpfyHq,0.705,0.526,6.0,-6.359,0.327,0.509,0.000106,0.0742,0.671,200.031,168000.0,88768151.0,2022-01-27 22:58:56,375,2022-01-28
5691,Rels B,https://open.spotify.com/artist/2IMZYfNi21MGqxopj9fWx8,Mírame Ma,Huracán,album,spotify:track:6F4Q1QRbspGB4MrJHT1H1i,0.797,0.53,10.0,-6.595,0.306,0.278,0.0,0.145,0.637,85.99,181925.0,51272250.0,2022-09-16 03:00:11,143,2021-11-18
5693,Camila Cabello,https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF,Bam Bam (feat. Ed Sheeran),Familia,album,spotify:track:2DB4DdfCFMw1iaR6JaR03a,0.756,0.697,8.0,-6.377,0.0401,0.182,0.0,0.333,0.956,94.996,206071.0,619247782.0,2022-03-04 15:00:10,339,2022-04-07
5699,Camila Cabello,https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF,KU LO SA (with Camila Cabello),KU LO SA (with Camila Cabello),single,spotify:track:0HihDC6qQ8MChAhjfW3gMU,0.585,0.641,10.0,-5.053,0.085,0.631,0.0,0.2,0.828,93.058,148800.0,11376217.0,2022-12-16 15:00:08,52,2022-12-09
5703,RAYE,https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2,Escapism.,Escapism. (Sped Up),single,spotify:track:5WxVXxCMRnvxUKFq40ELwq,0.538,0.742,2.0,-5.355,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373.0,178170998.0,2022-11-09 17:00:11,89,2022-11-25
5704,RAYE,https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2,Escapism. - Sped Up,Escapism. (Sped Up),single,spotify:track:4rPJSqrov3zqGwXlemLBMw,0.435,0.768,6.0,-5.352,0.201,0.0857,0.000231,0.0918,0.378,107.588,239888.0,74518022.0,2022-11-09 17:00:11,89,2022-11-25
5707,RAYE,https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2,You Can’t Change Me (feat. Raye),You Can’t Change Me (feat. Raye),single,spotify:track:4HjLBWJ7AKZQcmupi1NSM5,0.539,0.955,4.0,-4.877,0.0755,0.00219,0.0286,0.205,0.158,127.863,170859.0,8940221.0,2022-11-17 08:53:09,81,2022-11-04
5708,RAYE,https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2,Waterfall,Waterfall,single,spotify:track:3X2Aw6bQ7TfMMKsTzjTlDg,0.691,0.733,11.0,-6.887,0.0572,0.0212,5.61e-05,0.0894,0.834,128.038,232120.0,25897444.0,2022-04-28 14:18:58,284,2022-03-22
5711,RAYE,https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2,Black Mascara.,Black Mascara.,single,spotify:track:2MdoVJfbVNOsZx9AQ7Eqjh,0.713,0.738,1.0,-7.851,0.0428,0.435,0.000681,0.137,0.0808,121.005,241265.0,7908535.0,2022-08-24 18:00:10,166,2022-08-24
5712,Cardi B,https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB,Tomorrow 2 (with Cardi B),Tomorrow 2 (with Cardi B),single,spotify:track:7KXVIAuw3m2hxZanrpSXS3,0.791,0.818,0.0,-3.93,0.406,0.0695,0.0,0.114,0.693,159.922,209811.0,63562721.0,2022-09-23 04:00:19,136,2022-09-23
5714,Cardi B,https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB,DESPECHÁ RMX,DESPECHÁ RMX,single,spotify:track:4CD623yLJVvKJxUyzaTqtC,0.954,0.582,9.0,-5.744,0.0727,0.235,1.26e-06,0.0572,0.884,130.008,170828.0,21170475.0,2022-12-16 05:00:18,52,2022-12-16
5719,Cardi B,https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB,Hot Shit (feat. Ye & Lil Durk),Hot Shit (feat. Ye & Lil Durk),single,spotify:track:3uJFmluXzYedoJcvhpC1AW,0.878,0.685,9.0,-5.28,0.225,0.00152,0.0,0.0753,0.523,157.003,211649.0,68777995.0,2022-07-13 00:00:11,208,2022-07-01
5722,Jack Harlow,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,First Class,Come Home The Kids Miss You,album,spotify:track:0wHFktze2PHC5jDt3B17DC,0.902,0.582,5.0,-5.902,0.109,0.111,3.18e-06,0.111,0.332,107.005,173948.0,598344852.0,2022-05-06 04:00:12,276,2022-05-06
5726,Jack Harlow,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,Churchill Downs (feat. Drake),Come Home The Kids Miss You,album,spotify:track:3EMp20j5E42MxfFbsEsIvD,0.71,0.522,11.0,-9.102,0.36,0.615,0.0,0.11,0.37,96.448,309327.0,96287041.0,2022-06-01 19:00:10,250,2022-05-06
5729,Jack Harlow,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,Nail Tech,Come Home The Kids Miss You,album,spotify:track:3ioJs8DQw527GmqJIp5gZG,0.677,0.557,1.0,-8.409,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,206385.0,166846330.0,2022-02-18 05:00:09,353,2022-05-06
5731,Freddie Dredd,https://open.spotify.com/artist/0dlDsD7y6ccmDm8tuWCU6F,Limbo,Freddie's Inferno,album,spotify:track:37F7E7BKEw2E4O2L7u0IEp,0.802,0.623,11.0,-5.862,0.459,0.0292,0.055,0.113,0.457,74.987,169947.0,99157042.0,2022-08-11 04:00:14,179,2022-08-11
5733,Freddie Dredd,https://open.spotify.com/artist/0dlDsD7y6ccmDm8tuWCU6F,All Alone,All Alone,single,spotify:track:5V5BHmvpylV0nSc2Yu2Mu4,0.69,0.88,1.0,-3.525,0.284,0.0384,0.502,0.126,0.813,159.933,174250.0,95590071.0,2022-05-05 16:00:22,277,2019-05-22
5736,Freddie Dredd,https://open.spotify.com/artist/0dlDsD7y6ccmDm8tuWCU6F,Wrath,Freddie's Inferno,album,spotify:track:5WbKBMz6y0FbUdZl18XlJO,0.789,0.541,2.0,-6.449,0.0733,0.0931,0.0281,0.137,0.732,149.229,113547.0,39445811.0,2022-06-09 16:00:12,242,2022-08-11
5747,SEVENTEEN,https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH,HOT,SEVENTEEN 4th Album 'Face the Sun',album,spotify:track:6I2tqFhk8tq69iursYxuxd,0.765,0.777,5.0,-4.376,0.0399,0.0539,2.58e-06,0.338,0.64,111.944,197587.0,99562966.0,2022-05-27 03:58:12,255,2022-05-27
5748,SEVENTEEN,https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH,_WORLD,SEVENTEEN 4th Album Repackage 'SECTOR 17',album,spotify:track:3QwiidVHfeE9y5jl4n2MTC,0.709,0.809,2.0,-3.198,0.0541,0.312,0.0,0.0899,0.788,111.01,178453.0,53246772.0,2022-07-18 08:58:10,203,2022-07-18
5750,SEVENTEEN,https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH,CHEERS,SEVENTEEN 4th Album Repackage 'SECTOR 17',album,spotify:track:1pdFdv8R6ezIAUUNkn785b,0.74,0.848,2.0,-4.697,0.097,0.306,0.0,0.193,0.881,159.991,181467.0,37414211.0,2022-07-06 14:58:09,215,2022-07-18
5754,SEVENTEEN,https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH,Darl+ing,SEVENTEEN 4th Album 'Face the Sun',album,spotify:track:2j1Es5qEl4pD8GEe2WsYgP,0.519,0.695,0.0,-4.861,0.0812,0.299,0.0,0.43,0.515,95.384,176560.0,68525522.0,2022-04-15 03:58:12,297,2022-05-27
5760,JID,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,Surround Sound (feat. 21 Savage & Baby Tate),The Forever Story (Extended Version),album,spotify:track:1udwFobQ1JoOdWPQrp2b6u,0.575,0.56,5.0,-7.302,0.478,0.173,0.0,0.257,0.471,75.956,229938.0,116560727.0,2022-01-14 05:00:31,388,2022-10-31
5761,JID,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,Dance Now (feat. Kenny Mason),The Forever Story (Extended Version),album,spotify:track:2WrldKXSBVbNNm3A9vJryi,0.786,0.475,1.0,-10.902,0.248,0.0919,9.6e-06,0.176,0.264,135.0,227556.0,41291462.0,2022-08-09 16:00:11,181,2022-10-31
5763,JID,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),D-Day: A Gangsta Grillz Mixtape,album,spotify:track:1BzXvBpIFWJgu0P8P6xmP4,0.671,0.857,7.0,-5.435,0.292,0.266,0.0,0.668,0.597,118.574,309323.0,35142819.0,2022-07-21 16:00:27,200,2022-03-31
5764,JID,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,Raydar,The Forever Story (Extended Version),album,spotify:track:3utisM1p90YUtH7yjXyrrY,0.596,0.59,4.0,-7.625,0.38,0.0582,3.26e-06,0.103,0.453,156.924,204909.0,17205161.0,2022-08-26 04:00:14,164,2022-10-31
5766,JID,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,Kody Blu 31,The Forever Story (Extended Version),album,spotify:track:6ZGoFntcQUWTPGGQPQmecY,0.559,0.719,4.0,-7.897,0.156,0.149,4.2e-06,0.46,0.532,76.184,224630.0,12443346.0,2022-09-01 20:00:06,158,2022-10-31
5767,JID,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,Bruddanem (feat. Lil Durk),The Forever Story (Extended Version),album,spotify:track:3n31mf1JGlRxAGwHwx3pDd,0.625,0.504,4.0,-6.591,0.293,0.605,0.0,0.138,0.709,130.055,235424.0,12492309.0,2022-08-30 15:18:41,160,2022-10-31
5768,Danny Ocean,https://open.spotify.com/artist/5H1nN1SzW0qNeUEZvuXjAj,Fuera del mercado,@dannocean,album,spotify:track:1UdzJEpgJxtuXAlCOvD4S0,0.453,0.673,8.0,-5.649,0.144,0.32,0.0,0.131,0.266,92.06,159849.0,337914885.0,2022-02-17 23:59:35,354,2022-02-17
5771,Danny Ocean,https://open.spotify.com/artist/5H1nN1SzW0qNeUEZvuXjAj,Felices Perdidos,777,album,spotify:track:5XJWVLhYE2tsa5vXlcgT3N,0.804,0.793,0.0,-2.778,0.0777,0.133,0.0,0.136,0.454,84.004,209268.0,18766436.0,2022-10-13 23:00:09,116,2022-10-13
5772,Danny Ocean,https://open.spotify.com/artist/5H1nN1SzW0qNeUEZvuXjAj,SI ES AMOR,@dannocean,album,spotify:track:7JahThtCGJ9cdn6HWTWf9S,0.535,0.515,4.0,-8.858,0.044,0.786,0.0,0.133,0.822,183.944,212915.0,10972224.0,2022-12-22 23:00:01,46,2022-11-10
5773,Danny Ocean,https://open.spotify.com/artist/5H1nN1SzW0qNeUEZvuXjAj,Volare,@dannocean,album,spotify:track:7nE9H4e4uPOis5sJY39fOc,0.753,0.733,0.0,-3.715,0.056,0.253,0.0,0.398,0.156,92.064,147599.0,61029558.0,2022-07-08 00:00:09,213,2022-11-10
5776,Danny Ocean,https://open.spotify.com/artist/5H1nN1SzW0qNeUEZvuXjAj,Brisa,Brisa,single,spotify:track:5xhFO6kaUjGcSezSp5hIhG,0.817,0.932,11.0,-4.232,0.0467,0.0938,0.0284,0.0792,0.396,126.008,259334.0,40120956.0,2022-04-28 23:00:21,284,2022-04-28
5778,Orochi,https://open.spotify.com/artist/3rfM2cGqF6DB0kUyytMkXx,Sereia,Vida Cara,album,spotify:track:5geU4byUA1hnQofQPOsPDS,0.651,0.661,9.0,-5.08,0.147,0.276,0.0,0.105,0.505,114.528,294419.0,59940037.0,2022-10-27 22:00:09,102,2023-01-09
5779,Orochi,https://open.spotify.com/artist/3rfM2cGqF6DB0kUyytMkXx,Hino dos Mlks,Hino dos Mlks,single,spotify:track:3gx9a8ea1nI0Wym9hJpdbJ,0.66,0.586,5.0,-5.359,0.165,0.313,0.0,0.104,0.792,92.821,209032.0,25579905.0,2022-10-17 23:00:07,112,2022-10-17
5782,Orochi,https://open.spotify.com/artist/3rfM2cGqF6DB0kUyytMkXx,Iluminado,Vida Cara,album,spotify:track:3jwlXvfPNOiATnucQH6BrO,0.7,0.662,1.0,-5.716,0.0883,0.15,0.0,0.0951,0.708,121.996,236066.0,3003803.0,2023-01-09 21:45:08,28,2023-01-09
5783,Orochi,https://open.spotify.com/artist/3rfM2cGqF6DB0kUyytMkXx,A Cara do Crime 3 (Brinde à Liberdade),A Cara do Crime 3 (Brinde à Liberdade),single,spotify:track:3fSxnkjdgPucRCskjmAlgx,0.616,0.591,11.0,-4.298,0.318,0.284,0.0,0.0791,0.704,173.817,300690.0,36429648.0,2022-05-27 18:00:14,255,2022-05-27
5784,Orochi,https://open.spotify.com/artist/3rfM2cGqF6DB0kUyytMkXx,Assault (Carro Forte),Assault (Carro Forte),single,spotify:track:7BwjZ1jy4B0ZyXTY4YQM9A,0.585,0.622,3.0,-5.958,0.229,0.412,0.0,0.124,0.712,89.754,304000.0,31963274.0,2022-04-05 21:00:20,307,2022-04-05
5785,Orochi,https://open.spotify.com/artist/3rfM2cGqF6DB0kUyytMkXx,Vida Cara,Vida Cara,album,spotify:track:0XHJ2LfnrETLopLCt6xBY6,0.713,0.582,1.0,-5.727,0.0518,0.377,0.0,0.0991,0.191,116.919,307692.0,2679684.0,2023-01-09 21:15:06,28,2023-01-09
5798,Damso,https://open.spotify.com/artist/2UwqpfQtNuhBwviIC0f2ie,RENCONTRE,L’Amour,album,spotify:track:2toEys3zZ8rRB242Na7FZh,0.62,0.458,2.0,-10.557,0.269,0.521,0.0,0.11,0.518,125.132,198397.0,56845016.0,2022-03-17 17:00:13,326,2022-03-17
5808,Lauv,https://open.spotify.com/artist/5JZ7CnR6gTvEMKX4g70Amv,All 4 Nothing (I'm So In Love),All 4 Nothing,album,spotify:track:7I5WT7DtpwSAhEeDLpZEfm,0.72,0.819,1.0,-4.588,0.0362,0.0411,0.0,0.0606,0.898,131.99,183014.0,64016675.0,2022-04-08 04:00:10,304,2022-08-05
5814,Bryant Myers,https://open.spotify.com/artist/6w9ToX5slZ4uIdmD17hJ3c,Presidentes Muertos,Presidentes Muertos,single,spotify:track:6KbONqnIUnp6dBJzqj2ChY,0.588,0.742,1.0,-3.734,0.236,0.24,0.0,0.0923,0.434,155.927,317308.0,6016378.0,2022-11-17 23:00:21,81,2022-11-17
5816,Bryant Myers,https://open.spotify.com/artist/6w9ToX5slZ4uIdmD17hJ3c,Hoodie,LLNM2,album,spotify:track:6wpZ6aUZxirJyTshhuUhkR,0.539,0.657,6.0,-6.016,0.301,0.341,0.0,0.114,0.562,123.937,250888.0,8002128.0,2022-12-02 01:01:53,66,2022-12-09
5818,Bryant Myers,https://open.spotify.com/artist/6w9ToX5slZ4uIdmD17hJ3c,Spicy Crab,Sr. Santos,album,spotify:track:2o4dhiZvbfttXqcwhToPaz,0.597,0.619,1.0,-7.18,0.24,0.611,0.0,0.0984,0.494,79.896,210048.0,4137771.0,2022-12-02 00:55:50,66,2022-12-01
5820,Moneybagg Yo,https://open.spotify.com/artist/3tJoFztHeIJkJWMrx0td2f,Quickie,Quickie,single,spotify:track:3084aAzars6DR26nCWO9Ep,0.87,0.506,2.0,-9.415,0.432,0.0901,0.0,0.145,0.347,137.921,187826.0,14312278.0,2022-12-08 19:00:07,60,2022-12-08
5821,Moneybagg Yo,https://open.spotify.com/artist/3tJoFztHeIJkJWMrx0td2f,On Wat U On (with GloRilla),On Wat U On (with GloRilla),single,spotify:track:2Q2mcoXVkioh4OBcL8mm4p,0.894,0.528,1.0,-7.623,0.466,0.0444,0.0,0.108,0.2,144.532,159720.0,5161811.0,2023-01-12 05:00:09,25,2023-01-12
5822,Moneybagg Yo,https://open.spotify.com/artist/3tJoFztHeIJkJWMrx0td2f,Blow,Blow,single,spotify:track:2g3qKijfeHfDyM7Fmaoi5M,0.815,0.742,11.0,-4.896,0.245,0.0579,0.0,0.345,0.584,137.036,182533.0,19737140.0,2022-09-29 19:00:01,130,2022-09-22
5824,Moneybagg Yo,https://open.spotify.com/artist/3tJoFztHeIJkJWMrx0td2f,See Wat I’m Sayin,See Wat I’m Sayin,single,spotify:track:30vAfL9Wyu2fu07vdbZ1Xt,0.936,0.497,1.0,-7.185,0.41,0.0324,0.0,0.111,0.364,138.016,146732.0,35986795.0,2022-05-27 16:00:26,255,2022-05-27
5831,6LACK,https://open.spotify.com/artist/4IVAbR2w4JJNJDDRFP3E83,FOREVER (with 6LACK),YESSIE,album,spotify:track:2lVYLiHGIX6GajMqYXF1Un,0.815,0.606,2.0,-4.496,0.0586,0.543,2.03e-05,0.114,0.484,114.009,223160.0,8977789.0,2022-12-19 17:00:14,49,2022-09-16
5832,6LACK,https://open.spotify.com/artist/4IVAbR2w4JJNJDDRFP3E83,Tell Me It's Over (feat. Summer Walker & 6LACK),Sincerely For You,album,spotify:track:2cue4DdCwO7himRLESpWk5,0.497,0.477,2.0,-7.285,0.116,0.373,0.0,0.114,0.389,121.524,281013.0,8015797.0,2022-12-14 17:09:48,54,2022-12-16
5836,Joel Corry,https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp,Lionheart (Fearless),Lionheart (Fearless),single,spotify:track:5vlzH0ps6WDyb158oFTAb3,0.628,0.967,8.0,-2.43,0.0538,0.0217,0.00157,0.336,0.349,125.982,186689.0,30217367.0,2022-10-28 12:00:11,101,2022-10-21
5840,Joel Corry,https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp,What Would You Do?,What Would You Do?,single,spotify:track:1D2ZNECRd7KIlA4pyOUGsv,0.687,0.895,9.0,-2.983,0.0474,0.149,0.00592,0.121,0.686,124.041,174215.0,76942590.0,2022-03-25 14:32:20,318,2022-03-18
5841,Joel Corry,https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp,HISTORY,HISTORY,single,spotify:track:5IfHQilcjciOxJQBFCNCCN,0.674,0.86,8.0,-3.318,0.0369,0.155,3.21e-06,0.359,0.771,122.975,176610.0,34231765.0,2022-08-26 12:00:11,164,2022-08-05
5843,Joel Corry,https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp,Hold Me Closer - Joel Corry Remix,Hold Me Closer (Joel Corry Remix),single,spotify:track:5KbhvaeqKIB2bZcJMyfezl,0.642,0.887,0.0,-5.439,0.0416,0.0173,5.75e-05,0.246,0.117,125.994,248595.0,8447049.0,2022-10-23 15:30:02,106,2022-10-07
5844,Joel Corry,https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp,10:35 (feat. Tate McRae) - Joel Corry Remix,10:35 (feat. Tate McRae) [Joel Corry Remix],single,spotify:track:5b9DCQzPV6KEg9b6WB8v4e,0.671,0.852,8.0,-5.375,0.0415,0.00367,0.0033,0.0754,0.835,127.005,181442.0,1603893.0,2023-01-19 17:00:22,18,2023-01-19
5846,Dermot Kennedy,https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ,Kiss Me,Sonder,album,spotify:track:7j1ZJAbcm4AMBf82jIrAH3,0.64,0.845,0.0,-3.214,0.0356,0.00108,0.0,0.0686,0.478,120.052,229436.0,47144201.0,2022-09-02 04:00:14,157,2022-11-18
5849,Dermot Kennedy,https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ,One Life,Sonder,album,spotify:track:6bB4AiK5tH13695FcNGjDY,0.463,0.827,6.0,-4.43,0.219,0.216,0.0,0.145,0.399,173.719,237033.0,11881335.0,2022-11-18 05:00:03,80,2022-11-18
5850,Dermot Kennedy,https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ,Innocence and Sadness,Sonder,album,spotify:track:1nJatkqxWH7TQwBrP39yNd,0.505,0.397,11.0,-8.032,0.0661,0.923,0.0,0.109,0.653,65.054,252658.0,12830375.0,2022-10-07 04:00:27,122,2022-11-18
5851,Dermot Kennedy,https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ,Something to Someone,Sonder,album,spotify:track:56U84FLjFgsEY6NZvuxa3U,0.521,0.869,0.0,-6.278,0.108,0.247,1.55e-06,0.0765,0.418,146.931,198107.0,38702050.0,2022-05-25 15:00:11,257,2022-11-18
5858,Alessia Cara,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,Make It To Christmas,Make It To Christmas,single,spotify:track:6RS6rcjnWrdfVuu2U2W2dj,0.522,0.522,2.0,-7.87,0.0383,0.13,0.0,0.438,0.305,77.072,211013.0,83975917.0,2022-12-14 17:00:16,54,2019-11-08
5860,Alessia Cara,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,I'm Like A Bird - Recorded at Spotify Studios NYC,Spotify Singles,single,spotify:track:2JtSnwYNKOphDrshYL8n4p,0.524,0.639,10.0,-7.18,0.103,0.238,0.0,0.0598,0.582,87.998,219960.0,91814702.0,2022-01-04 10:18:10,398,2019-04-24
5865,Ruth B.,https://open.spotify.com/artist/2WzaAvm2bBCf4pEhyuDgCY,Dandelions,Safe Haven,album,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,0.609,0.692,1.0,-2.958,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720.0,856614680.0,2022-03-09 16:00:36,334,2017-05-05
5884,NAV,https://open.spotify.com/artist/7rkW85dBwwrJtlHRDkJDAC,Never Sleep (with Lil Baby feat. Travis Scott),Demons Protected By Angels,album,spotify:track:5cx2X3RlGDk6g4DkPq4NYw,0.814,0.676,1.0,-5.602,0.153,0.00913,0.0,0.13,0.51,139.946,185786.0,70346363.0,2022-09-14 19:00:09,145,2022-09-09
